id	gruppenr	udtryk	lemma	lemklas	kernevb	frame	komm
35160	1490	olieudvinding	olieudvinding	sb.	NULL	Mining	NULL
11278	586	omadressere	omadressere	vb.	omadressere	Text_creation	NULL
11274	586	omadressering	omadressering	sb.	NULL	Text_creation	NULL
5737	448	omarbejde	omarbejde	vb.	omarbejde	Rejuvenation	NULL
36954	336	omarbejdelse	omarbejdelse	sb.	NULL	Cause_change	NULL
13143	784	omarbejdelse	omarbejdelse	sb.	NULL	Cause_change	NULL
13596	696	ombestemme sig	ombestemme	vb.	ombestemme	Coming_to_believe	NULL
14489	698	ombestemme sig	ombestemme	vb.	ombestemme	Going_back_on_a_commitment	NULL
22550	989	ombestemme sig	ombestemme	vb.	ombestemme	Coming_to_believe	NULL
36260	1615	ombestemme sig	ombestemme	vb.	ombestemme	Opinion	Mangler ramme til skifte mening
36529	1615	ombestemme sig	ombestemme	vb.	ombestemme	Undergo_change	NULL
5771	448	ombetrække	ombetrække	vb.	ombetrække	Replacing	NULL
35290	1452	ombetrække	ombetrække	vb.	ombetrække	Processing_materials	NULL
35184	1452	ombetrækning	ombetrækning	sb.	NULL	Processing_materials	NULL
10388	608	ombordstigning	ombordstigning	sb.	NULL	Ride_vehicle	NULL
1752	112	ombringe	ombringe	vb.	ombringe	Killing	NULL
27129	1140	ombryde	ombryde	vb.	ombryde	Text_creation	NULL
27058	1140	ombrydning	ombrydning	sb.	NULL	Text_creation	NULL
3323	142	ombukning	ombukning	sb.	NULL	Reshaping	NULL
34534	1459	ombukning	ombukning	sb.	NULL	Attaching	NULL
12792	787	ombygge	ombygge	vb.	ombygge	Building	NULL
34692	1451	ombygge	ombygge	vb.	ombygge	Building	NULL
12799	787	ombygning	ombygning	sb.	NULL	Building	NULL
12800	787	ombygningsarbejde	ombygningsarbejde	sb.	NULL	Building	NULL
130	26	ombytning	ombytning	sb.	NULL	Differentiation	NULL
36955	336	ombytning	ombytning	sb.	NULL	Cause_change	NULL
38122	354	ombytning	ombytning	sb.	NULL	Replacing	NULL
14146	805	ombytning	ombytning	sb.	NULL	Exchange	NULL
16065	805	ombytning	ombytning	sb.	NULL	Replacing	NULL
36981	336	ombytte	ombytte	vb.	ombytte	Cause_change	NULL
38135	354	ombytte	ombytte	vb.	ombytte	Replacing	NULL
38136	354	ombytte	ombytte	vb.	ombytte	Replacing	NULL
14137	805	ombytte	ombytte	vb.	ombytte	Exchange	NULL
14138	805	ombytte	ombytte	vb.	ombytte	Exchange	NULL
16051	805	ombytte	ombytte	vb.	ombytte	Replacing	NULL
16052	805	ombytte	ombytte	vb.	ombytte	Replacing	NULL
8050	585	ombæring	ombæring	sb.	NULL	Bringing	NULL
3362	142	ombøje	ombøje	vb.	ombøje	Reshaping	NULL
3324	142	ombøjning	ombøjning	sb.	NULL	Reshaping	NULL
11176	673	ombølge	ombølge	vb.	ombølge	Surrounding	NULL
36956	336	omdannelse	omdannelse	sb.	NULL	Cause_change	NULL
36957	336	omdefinering	omdefinering	sb.	NULL	Cause_change	NULL
13659	786	omdefinering	omdefinering	sb.	NULL	Communicate_categorization	NULL
8051	585	omdele	omdele	vb.	omdele	Bringing	NULL
8052	585	omdeling	omdeling	sb.	NULL	Bringing	NULL
15655	811	omdirigere	omdirigere	vb.	omdirigere	Prohibiting_or_licensing	NULL
16125	811	omdirigere	omdirigere	vb.	omdirigere	Request	NULL
10226	NULL	omdirigere	omdirigere	vb.	omdirigere	Redirecting	NULL
15659	811	omdirigering	omdirigering	sb.	NULL	Prohibiting_or_licensing	NULL
16188	811	omdirigering	omdirigering	sb.	NULL	Request	NULL
9454	670	omdrejning	omdrejning	sb.	NULL	Motion	NULL
9455	670	omdrejning	omdrejning	sb.	NULL	Motion	NULL
704	33	omdrift	omdrift	sb.	NULL	Agriculture	NULL
25855	1086	omdøbe	omdøbe	vb.	omdøbe	Name_conferral	NULL
4507	267	omfatte	omfatte	vb.	omfatte	Inclusion	NULL
4508	267	omfatte	omfatte	vb.	omfatte	Inclusion	NULL
37168	311	omfatte	omfatte	vb.	omfatte	Cognitive_connection	NULL
18888	923	omfatte med kærlighed	omfatte	vb.	omfatte	Experiencer_focused_emotion	NULL
20210	921	omfavne	omfavne	vb.	omfavne	Manipulation	NULL
20211	928	omfavne	omfavne	vb.	omfavne	Manipulation	NULL
30368	1264	omfavne	omfavne	vb.	omfavne	Gesture	NULL
30857	1264	omfavne	omfavne	vb.	omfavne	Manipulation	NULL
30858	1269	omfavne	omfavne	vb.	omfavne	Manipulation	Mangler
30859	1273	omfavne	omfavne	vb.	omfavne	Manipulation	NULL
20212	928	omfavne hinanden	omfavne	vb.	omfavne	Manipulation	NULL
1825	69	omfavne og kysse	omfavne	vb.	omfavne	Manipulation	NULL
20213	921	omfavne og kysse	omfavne	vb.	omfavne	Manipulation	NULL
20214	928	omfavne og kysse	omfavne	vb.	omfavne	Manipulation	NULL
30860	1273	omfavne og kysse	omfavne	vb.	omfavne	Manipulation	NULL
20222	928	omfavnelse	omfavnelse	sb.	NULL	Manipulation	NULL
9313	574	omflakkende liv	omflakkende	adj.	NULL	Manner_of_life	NULL
9314	574	omflakkende tilværelse	omflakkende	adj.	NULL	Manner_of_life	NULL
36982	336	omforandre	omforandre	vb.	omforandre	Cause_change	NULL
35138	1459	omforandre	omforandre	vb.	omforandre	Intentionally_create	NULL
36958	336	omforandring	omforandring	sb.	NULL	Cause_change	NULL
4247	253	omfordele	omfordele	vb.	omfordele	Dispersal	NULL
4244	253	omfordeling	omfordeling	sb.	NULL	Dispersal	NULL
13125	784	omforme	omforme	vb.	omforme	Cause_change	NULL
13126	790	omforme	omforme	vb.	omforme	Cause_change	NULL
25439	1118	omformulere	omformulere	vb.	omformulere	Encoding	NULL
25362	1091	omformulering	omformulering	sb.	NULL	Encoding	NULL
37086	336	omfortolke	omfortolke	vb.	omfortolke	Cause_to_make_progress	NULL
9456	670	omgang	omgang	sb.	NULL	Motion	NULL
14869	709	omgang	omgang	sb.	NULL	Intentionally_act	NULL
1937	91	omgangssyge	omgangssyge	sb.	NULL	Medical_conditions	NULL
11177	673	omgive	omgive	vb.	omgive	Surrounding	NULL
36959	336	omgruppering	omgruppering	sb.	NULL	Cause_change	NULL
36983	336	omgøre	omgøre	vb.	omgøre	Cause_change	NULL
24701	1125	omgå	omgå	vb.	omgå	Avoiding	NULL
35836	1628	omgå loven	omgå	vb.	omgå	Committing_crime	NULL
30936	1268	omgås	omgås	vb.	omgås	Personal_relationship	NULL
30937	1268	omgås hinanden	omgås	vb.	omgås	Personal_relationship	NULL
30938	1260	omgås nogen	omgås	vb.	omgås	Personal_relationship	NULL
30939	1268	omgås privat	omgås	vb.	omgås	Personal_relationship	NULL
24637	953	omhandle	omhandle	vb.	omhandle	Topic	NULL
3440	154	omhegne	omhegne	vb.	omhegne	Surrounding	Closure
11966	703	omhyggelig planlægning	planlægning	sb.	NULL	Activity_prepare	NULL
36984	336	omkalfatre	omkalfatre	vb.	omkalfatre	Cause_change	NULL
954	110	omkomme	omkomme	vb.	omkomme	Death	NULL
8735	596	omkomme ved en færdselsulykke	omkomme	vb.	omkomme	Death	NULL
8736	596	omkomme ved en trafikulykke	omkomme	vb.	omkomme	Death	NULL
11178	673	omkranse	omkranse	vb.	omkranse	Surrounding	NULL
11179	673	omkredse	omkredse	vb.	omkredse	Surrounding	NULL
8135	597	omlægge	omlægge	vb.	omlægge	Building	NULL
36960	336	omlægning	omlægning	sb.	NULL	Cause_change	NULL
3085	159	omløb	omløb	sb.	NULL	Motion	NULL
9457	670	omløb	omløb	sb.	NULL	Motion	NULL
9458	670	omløb	omløb	sb.	NULL	Motion	NULL
35424	1453	ommøblere	ommøblere	vb.	ommøblere	Supply	NULL
35419	1453	ommøblering	ommøblering	sb.	NULL	Supply	NULL
2264	33	omplante	omplante	vb.	omplante	Planting	NULL
10023	624	omplante	omplante	vb.	omplante	Placing	NULL
2906	168	omprioritere	omprioritere	vb.	omprioritere	Emphasizing	NULL
35612	1487	omprogrammere	omprogrammere	vb.	omprogrammere	Text_creation	NULL
23231	1011	omprøve	omprøve	sb.	NULL	Examination	NULL
21431	966	omregne	omregne	vb.	omregne	Adding_up	NULL
27288	1155	omregne	omregne	vb.	omregne	Adding_up	Mangler: Grasp?
27329	1155	omregning	omregning	sb.	NULL	Arithmetic	Mangler: Grasp?
9962	574	omrejsende	omrejsende	adj.	NULL	Person	NULL
3237	154	omringe	omringe	vb.	omringe	Posture	NULL
9326	670	omringe	omringe	vb.	omringe	Mass_motion	NULL
11180	673	omringe	omringe	vb.	omringe	Surrounding	NULL
38137	354	omrokere	omrokere	vb.	omrokere	Replacing	NULL
10024	624	omrokere	omrokere	vb.	omrokere	Placing	NULL
8326	625	omrokere	omrokere	vb.	omrokere	Cause_motion	NULL
14139	805	omrokere	omrokere	vb.	omrokere	Exchange	NULL
16053	805	omrokere	omrokere	vb.	omrokere	Replacing	NULL
8462	671	omrøre	omrøre	vb.	omrøre	Cause_to_move_in_place	NULL
36985	336	omskifte	omskifte	vb.	omskifte	Cause_change	NULL
14140	805	omskifte	omskifte	vb.	omskifte	Exchange	NULL
16054	805	omskifte	omskifte	vb.	omskifte	Replacing	NULL
36961	336	omskiftelse	omskiftelse	sb.	NULL	Cause_change	NULL
22973	1006	omskole	omskole	vb.	omskole	Education_teaching	NULL
25457	1127	omskrive	omskrive	vb.	omskrive	Encoding	NULL
27098	1139	omskrive	omskrive	vb.	omskrive	Text_creation	NULL
27162	1142	omskrive	omskrive	vb.	omskrive	Text_creation	NULL
37754	336	omskrivning	omskrivning	sb.	NULL	Legal_rulings	NULL
25374	1118	omskrivning	omskrivning	sb.	NULL	Encoding	NULL
25375	1118	omskrivning	omskrivning	sb.	NULL	Encoding	NULL
38423	357	omslag	omslag	sb.	NULL	Undergo_change	NULL
437	5	omslag i vejret	omslag	sb.	NULL	Weather	NULL
38424	357	omslag i vejret	omslag	sb.	NULL	Undergo_change	NULL
2898	149	omslutte	omslutte	vb.	omslutte	Distributed_position	NULL
11181	673	omspænde	omspænde	vb.	omspænde	Surrounding	NULL
10431	587	omstigning	omstigning	sb.	NULL	Ride_vehicle	NULL
10432	600	omstigning	omstigning	sb.	NULL	Ride_vehicle	NULL
33995	1414	omstigning	omstigning	sb.	NULL	Travel	NULL
37087	336	omstille	omstille	vb.	omstille	Cause_to_make_progress	NULL
12729	693	omstille sig	omstille	vb.	omstille	Becoming_aware	der mangler ramme til tilpasse sig
34875	1482	omstilling	omstilling	sb.	NULL	Communication_response	NULL
38425	336	omstillingsproces	omstillingsproces	sb.	NULL	Undergo_change	NULL
38426	337	omstillingsproces	omstillingsproces	sb.	NULL	Undergo_change	NULL
17081	693	omstillingsproces	omstillingsproces	sb.	NULL	Undergo_change	NULL
17080	785	omstillingsproces	omstillingsproces	sb.	NULL	Undergo_change	NULL
14013	793	omstyrte	omstyrte	vb.	omstyrte	Destroying	NULL
26917	1131	omstøde	omstøde	vb.	omstøde	Statement	NULL
26673	1131	omstødelse	omstødelse	sb.	NULL	Statement	NULL
38427	337	omsving	omsving	sb.	NULL	Undergo_change	NULL
38428	358	omsving	omsving	sb.	NULL	Undergo_change	NULL
13611	694	omsving	omsving	sb.	NULL	Coming_to_believe	NULL
14959	784	omsy	omsy	vb.	omsy	Intentionally_create	NULL
28549	1178	omsyn	omsyn	sb.	NULL	Inspecting	NULL
35187	1459	omsyning	omsyning	sb.	NULL	Processing_materials	NULL
25472	1148	omsætte	omsætte	vb.	omsætte	Encoding	NULL
32240	1333	omsætte	omsætte	vb.	omsætte	Ingestion	NULL
38889	1565	omsætte	omsætte	vb.	omsætte	Commerce_sell	NULL
38729	1559	omsætte penge i	omsætte	vb.	omsætte	Commerce_buy	NULL
25805	1091	omtale	omtale	vb.	omtale	Mention	NULL
25806	1091	omtale	omtale	vb.	omtale	Mention	NULL
26636	1091	omtale	omtale	sb.	NULL	Statement	NULL
28774	1173	omtale i positive vendinger	omtale	vb.	omtale	Judgment_communication	NULL
28887	1185	omtale nedsættende	omtale	vb.	omtale	Judgment_communication	NULL
29197	1185	omtale nedsættende	omtale	vb.	omtale	Regard	NULL
36986	336	omveksle	omveksle	vb.	omveksle	Cause_change	NULL
36962	336	omveksling	omveksling	sb.	NULL	Cause_change	NULL
26948	1130	omvende	omvende	vb.	omvende	Suasion	NULL
36726	1647	omvende	omvende	vb.	omvende	Suasion	Mangler
38474	358	omvende sig	omvende	vb.	omvende	Undergo_change	NULL
38429	358	omvendelse	omvendelse	sb.	NULL	Undergo_change	NULL
38430	357	omvending	omvending	sb.	NULL	Undergo_change	NULL
2966	148	omvikle	omvikle	vb.	omvikle	Filling	NULL
3005	154	omvikle	omvikle	vb.	omvikle	Filling	NULL
28646	1177	omvurdere	omvurdere	vb.	omvurdere	Judgment	NULL
28483	1177	omvurdering	omvurdering	sb.	NULL	Estimating	NULL
31685	1295	ondskab	ondskab	sb.	NULL	Treating_and_mistreating	NULL
31686	1295	ondskabsfuldhed	ondskabsfuldhed	sb.	NULL	Treating_and_mistreating	NULL
1437	65	ondulation	ondulation	sb.	NULL	Grooming	NULL
1367	65	ondulere	ondulere	vb.	ondulere	Grooming	NULL
864	34	ontogenese	ontogenese	sb.	NULL	Coming_to_be	mangler ramme for biologisk formering
5817	417	opbevare	opbevare	vb.	opbevare	Storing	NULL
40014	1518	opbevare	opbevare	vb.	opbevare	Storing	NULL
5815	417	opbevaring	opbevaring	sb.	NULL	Storing	NULL
722	38	opbinde	opbinde	vb.	opbinde	Attaching	NULL
81	25	opblande	opblande	vb.	opblande	Cause_to_amalgamate	NULL
6413	483	opblænding	opblænding	sb.	NULL	Change_operational_state	NULL
6259	555	opbløde	opbløde	vb.	opbløde	Cause_to_be_wet	NULL
19484	826	opblødning	opblødning	sb.	NULL	Forgiveness	NULL
20491	826	opblødning	opblødning	sb.	NULL	Respond_to_proposal	NULL
11186	601	opbringe	opbringe	vb.	opbringe	Taking_captive	NULL
36273	1632	opbringe	opbringe	vb.	opbringe	Piracy	NULL
8828	572	opbrud	opbrud	sb.	NULL	Departing	NULL
10179	612	opbrud	opbrud	sb.	NULL	Quitting_a_place	NULL
14180	815	opbruge	opbruge	vb.	opbruge	Expend_resource	NULL
14181	818	opbruge	opbruge	vb.	opbruge	Expend_resource	NULL
34107	1441	opbyde	opbyde	vb.	opbyde	Activity_prepare	NULL
11916	753	opbyde al sin kraft	opbyde	vb.	opbyde	Activity_prepare	NULL
11917	753	opbyde alle sine kræfter	opbyde	vb.	opbyde	Activity_prepare	NULL
37711	379	opbygge	opbygge	vb.	opbygge	Intentionally_create	NULL
37712	379	opbygge	opbygge	vb.	opbygge	Intentionally_create	NULL
14960	716	opbygge	opbygge	vb.	opbygge	Intentionally_create	NULL
22645	986	opbygge	opbygge	vb.	opbygge	Coming_up_with	NULL
24404	1002	opbygge viden	viden	sb.	opbevare	Research	NULL
24405	1153	opbygge viden	viden	sb.	opbygge	Research	NULL
7195	493	opdage	opdage	vb.	opdage	Perception_active	NULL
21828	957	opdage	opdage	vb.	opdage	Becoming_aware	NULL
21829	983	opdage	opdage	vb.	opdage	Becoming_aware	NULL
21830	984	opdage	opdage	vb.	opdage	Becoming_aware	NULL
21831	984	opdage	opdage	vb.	opdage	Becoming_aware	NULL
5197	447	opdagelse	opdagelse	sb.	NULL	Achieving_first	NULL
5738	448	opdatere	opdatere	vb.	opdatere	Rejuvenation	NULL
15847	784	opdatere	opdatere	vb.	opdatere	Rejuvenation	NULL
5719	448	opdatering	opdatering	sb.	NULL	Rejuvenation	NULL
3400	169	opdele	opdele	vb.	opdele	Separating	NULL
3646	253	opdele	opdele	vb.	opdele	Categorization	NULL
4961	253	opdele	opdele	vb.	opdele	Separating	NULL
22007	964	opdele	opdele	vb.	opdele	Categorization	NULL
31374	1216	opdele	opdele	vb.	opdele	Separating	NULL
4925	253	opdeling	opdeling	sb.	NULL	Separating	NULL
4926	253	opdeling	opdeling	sb.	NULL	Separating	NULL
4927	266	opdeling	opdeling	sb.	NULL	Separating	NULL
22008	964	opdeling	opdeling	sb.	NULL	Categorization	NULL
31375	1216	opdeling	opdeling	sb.	NULL	Separating	NULL
25886	1136	opdigte noget	opdigte	vb.	opdigte	Prevarication	NULL
22974	1008	opdrage	opdrage	vb.	opdrage	Education_teaching	NULL
31591	1261	opdrage	opdrage	vb.	opdrage	Subjective_influence	NULL
14431	753	opdrive	opdrive	vb.	opdrive	Getting	NULL
39585	1528	opdrive	opdrive	vb.	opdrive	Locating	NULL
38730	1559	opdrive	opdrive	vb.	opdrive	Commerce_buy	NULL
705	37	opdræt	opdræt	sb.	NULL	Agriculture	NULL
706	68	opdræt	opdræt	sb.	NULL	Agriculture	NULL
641	37	opdrætning	opdrætning	sb.	NULL	Agriculture	NULL
601	37	opdrætte	opdrætte	vb.	opdrætte	Agriculture	NULL
602	68	opdrætte	opdrætte	vb.	opdrætte	Agriculture	NULL
37449	281	opdukke	opdukke	vb.	opdukke	Event	NULL
37218	378	opdukke	opdukke	vb.	opdukke	Coming_to_be	NULL
37177	281	opdukken	opdukken	sb.	NULL	Coming_to_be	NULL
4	19	opdyrke	opdyrke	vb.	opdyrke	Agriculture	NULL
5	19	opdyrke	opdyrke	vb.	opdyrke	Agriculture	NULL
603	32	opdyrke	opdyrke	vb.	opdyrke	Agriculture	NULL
604	33	opdyrke	opdyrke	vb.	opdyrke	Agriculture	NULL
27406	1171	opdyrke	opdyrke	vb.	opdyrke	Growing_food	NULL
629	32	opdyrkning	opdyrkning	sb.	NULL	Agriculture	NULL
33597	1375	opdækning	opdækning	sb.	NULL	Sports_jargon	NULL
108	19	opdæmme	opdæmme	vb.	opdæmme	Cause_to_be_dry	NULL
20612	842	opdæmme	opdæmme	vb.	opdæmme	Self_control	NULL
22975	1006	opelske	opelske	vb.	opelske	Education_teaching	NULL
14870	715	operation	operation	sb.	NULL	Intentionally_act	NULL
27333	1155	operation	operation	sb.	NULL	Arithmetic	Mangler: Grasp?
2034	96	operere	operere	vb.	operere	Medical_intervention	NULL
34284	1441	operere	operere	vb.	operere	Hostile_encounter	NULL
34941	1478	operere	operere	vb.	operere	Control	NULL
37502	290	operere med	operere	vb.	operere	Expecting	NULL
24170	994	operere med	operere	vb.	operere	Reliance_on_expectation	NULL
24171	999	operere med	operere	vb.	operere	Reliance_on_expectation	NULL
21832	1005	opfange	opfange	vb.	opfange	Becoming_aware	NULL
9609	665	opfare	opfare	vb.	opfare	Motion_directional	NULL
22551	944	opfatte	opfatte	vb.	opfatte	Coming_to_believe	NULL
21833	957	opfatte	opfatte	vb.	opfatte	Becoming_aware	NULL
23830	987	opfatte	opfatte	vb.	opfatte	Opinion	NULL
24082	987	opfatte	opfatte	vb.	opfatte	Regard	NULL
21834	1000	opfatte	opfatte	vb.	opfatte	Becoming_aware	NULL
21835	1000	opfatte	opfatte	vb.	opfatte	Becoming_aware	NULL
1673	38	opfede	opfede	vb.	opfede	Ingestion	NULL
4646	204	opfede	opfede	vb.	opfede	Offering	mangler fodre
1685	38	opfedning	opfedning	sb.	NULL	Ingestion	NULL
5203	447	opfinde	opfinde	vb.	opfinde	Achieving_first	NULL
22646	986	opfinde	opfinde	vb.	opfinde	Coming_up_with	NULL
22647	986	opfinde	opfinde	vb.	opfinde	Coming_up_with	NULL
25887	1136	opfinde	opfinde	vb.	opfinde	Prevarication	NULL
5194	447	opfinde den dybe tallerken	tallerken	sb.	opfinde	Achieving_first	NULL
22770	986	opfinde den dybe tallerken	tallerken	sb.	opfinde	Creating	NULL
5198	447	opfindelse	opfindelse	sb.	NULL	Achieving_first	NULL
1513	43	opfiske	opfiske	vb.	opfiske	Hunting	NULL
1526	43	opfiskning	opfiskning	sb.	NULL	Hunting	NULL
20929	829	opflamme	opflamme	vb.	opflamme	Stimulate_emotion	NULL
21200	829	opflamme	opflamme	vb.	opflamme	Subjective_influence	NULL
20928	849	opflamme	opflamme	vb.	opflamme	Stimulate_emotion	NULL
28275	1151	opflamme	opflamme	vb.	opflamme	Attempt_suasion	NULL
28276	1151	opfordre til	opfordre	vb.	opfordre	Attempt_suasion	NULL
25242	1098	opfordring	opfordring	sb.	NULL	Contacting	NULL
28227	1151	opfordring	opfordring	sb.	NULL	Attempt_suasion	NULL
27407	1171	opformere	opformere	vb.	opformere	Growing_food	NULL
1278	66	opformere sig	opformere	vb.	opformere	Giving_birth	NULL
657	68	opformering	opformering	sb.	NULL	Agriculture	NULL
22976	1008	opfostre	opfostre	vb.	opfostre	Education_teaching	NULL
422	8	opfriskning	opfriskning	sb.	NULL	Weather	NULL
5721	448	opfriskning	opfriskning	sb.	NULL	Rejuvenation	NULL
4894	261	opfylde	opfylde	vb.	opfylde	Satisfying	NULL
20466	897	opfylde et ønske	opfylde	vb.	opfylde	Respond_to_proposal	NULL
31502	1274	opfylde et ønske	opfylde	vb.	opfylde	Stimulate_emotion	NULL
20301	839	opfylde forventningerne	opfylde	vb.	opfylde	Personal_success	NULL
20302	839	opfylde kravene	opfylde	vb.	opfylde	Personal_success	NULL
17861	914	opfylde sine forpligtelser	forpligtelse	sb.	opfylde	Commitment	NULL
29239	1164	opfylde sine forpligtelser	opfylde	vb.	opfylde	Respond_to_proposal	NULL
18484	896	opfyldelse	opfyldelse	sb.	NULL	Event	NULL
21114	896	opfyldelse	opfyldelse	sb.	NULL	Stimulate_emotion	NULL
2928	150	opfyldning	opfyldning	sb.	NULL	Filling	NULL
2929	150	opfyldning	opfyldning	sb.	NULL	Filling	NULL
11999	735	opfølge	opfølge	vb.	opfølge	Activity_resume	NULL
12000	741	opfølge	opfølge	vb.	opfølge	Activity_resume	NULL
12793	716	opføre	opføre	vb.	opføre	Building	NULL
14961	716	opføre	opføre	vb.	opføre	Intentionally_create	NULL
27925	1189	opføre	opføre	vb.	opføre	Performers_and_roles	NULL
27941	1198	opføre	opføre	vb.	opføre	Performers_and_roles	NULL
34693	1451	opføre boliger	opføre	vb.	opføre	Building	NULL
34694	1451	opføre bygninger	opføre	vb.	opføre	Building	NULL
13708	683	opføre sig	opføre	vb.	opføre	Conduct	NULL
14771	715	opføre sig	opføre	vb.	opføre	Intentionally_act	NULL
38475	337	opføre sig anderledes	opføre	vb.	opføre	Undergo_change	NULL
13709	694	opføre sig anderledes	opføre	vb.	opføre	Conduct	NULL
17057	694	opføre sig anderledes	opføre	vb.	opføre	Undergo_change	NULL
37284	321	opføre sig eksemplarisk	eksemplarisk	adj.	opføre	Conduct	NULL
17962	914	opføre sig ordentligt	ordentlig	adj.	opføre	Conduct	NULL
30071	1260	opføre sig pænt	pæn	adj.	opføre	Conduct	NULL
27871	1189	opførelse	opførelse	sb.	NULL	Performers_and_roles	NULL
27887	1198	opførelse	opførelse	sb.	NULL	Performers_and_roles	NULL
13726	683	opførsel	opførsel	sb.	NULL	Conduct	NULL
11724	717	opgavevaretagelse	opgavevaretagelse	sb.	NULL	Activity_ongoing	NULL
2436	69	opgejle	opgejle	vb.	opgejle	Sex	NULL
12255	712	opgive	opgive	vb.	opgive	Activity_stop	NULL
14359	712	opgive	opgive	vb.	opgive	Forgoing	NULL
15817	712	opgive	opgive	vb.	opgive	Regard	NULL
12256	713	opgive	opgive	vb.	opgive	Activity_stop	NULL
12257	713	opgive	opgive	vb.	opgive	Activity_stop	NULL
14358	713	opgive	opgive	vb.	opgive	Forgoing	NULL
15818	713	opgive	opgive	vb.	opgive	Regard	NULL
12258	740	opgive	opgive	vb.	opgive	Activity_stop	NULL
26101	1059	opgive	opgive	vb.	opgive	Reporting	NULL
30395	1314	opgive	opgive	vb.	opgive	Giving_in	NULL
22977	1010	opgive et pensum	opgive	vb.	opgive	Education_teaching	NULL
12260	712	opgive planerne	opgive	vb.	opgive	Activity_stop	NULL
14361	712	opgive planerne	opgive	vb.	opgive	Forgoing	NULL
16022	712	opgive planerne	opgive	vb.	opgive	Renunciation	NULL
12259	713	opgive planerne	opgive	vb.	opgive	Activity_stop	NULL
14360	713	opgive planerne	opgive	vb.	opgive	Forgoing	NULL
16021	713	opgive planerne	opgive	vb.	opgive	Renunciation	NULL
13346	690	opgive på forhånd	opgive	vb.	opgive	Certainty	NULL
12261	690	opgive på halvvejen	opgive	vb.	opgive	Activity_stop	NULL
14363	712	opgive på halvvejen	opgive	vb.	opgive	Forgoing	NULL
14440	712	opgive på halvvejen	halvvejen	sb.	opgive	Giving_in	Der mangler ramme til undlade
12313	713	opgive på halvvejen	halvvejen	sb.	opgive	Activity_stop	NULL
12262	713	opgive på halvvejen	opgive	vb.	opgive	Activity_stop	NULL
12314	740	opgive på halvvejen	halvvejen	sb.	opgive	Activity_stop	NULL
14362	740	opgive på halvvejen	opgive	vb.	opgive	Forgoing	NULL
39877	1510	opgive sit job	opgive	vb.	opgive	Quitting	NULL
26096	1085	opgive sit navn	navn	sb.	opgive	Reporting	NULL
24328	1031	opgive tanken	opgive	vb.	opgive	Remembering_to_do	NULL
12316	712	opgive ævred	ævred	sb.	opgive	Activity_stop	NULL
14402	712	opgive ævred	ævred	sb.	opgive	Forgoing	NULL
12315	713	opgive ævred	ævred	sb.	opgive	Activity_stop	NULL
16039	713	opgive ævred	ævred	sb.	opgive	Renunciation	NULL
30396	1314	opgive ævred	ævred	sb.	opgive	Giving_in	NULL
1015	110	opgive ånden	ånd	sb.	opgive	Death	NULL
14403	713	opgivelse	opgivelse	sb.	NULL	Forgoing	NULL
16040	713	opgivelse	opgivelse	sb.	NULL	Renunciation	NULL
5740	448	opgradere	opgradere	vb.	opgradere	Rejuvenation	NULL
34822	1484	opgradere	opgradere	vb.	opgradere	Change_operational_state	NULL
5720	448	opgradering	opgradering	sb.	NULL	Rejuvenation	NULL
34772	1484	opgradering	opgradering	sb.	NULL	Change_operational_state	NULL
1052	36	opgylpe	opgylpe	sb.	NULL	Excreting	mangler ramme til biologisk liv
3529	263	opgøre	opgøre	vb.	opgøre	Assessing	NULL
4151	263	opgøre	opgøre	vb.	opgøre	Commutative_process	NULL
22552	947	opgøre	opgøre	vb.	opgøre	Coming_to_believe	NULL
21432	966	opgøre	opgøre	vb.	opgøre	Adding_up	NULL
28647	1177	opgøre	opgøre	vb.	opgøre	Judgment	NULL
3525	263	opgørelse	opgørelse	sb.	NULL	Assessing	NULL
4136	263	opgørelse	opgørelse	sb.	NULL	Commutative_process	NULL
6151	512	ophede	ophede	vb.	ophede	Cause_temperature_change	NULL
38249	369	ophidse	ophidse	vb.	ophidse	Stimulate_emotion	NULL
38250	369	ophidse	ophidse	vb.	ophidse	Stimulate_emotion	NULL
20930	839	ophidse	ophidse	vb.	ophidse	Stimulate_emotion	NULL
20931	849	ophidse	ophidse	vb.	ophidse	Stimulate_emotion	NULL
20932	879	ophidse	ophidse	vb.	ophidse	Stimulate_emotion	NULL
2466	69	ophidse nogen	ophidse	vb.	ophidse	Sex	NULL
18431	833	ophidselse	ophidselse	sb.	NULL	Emotion_active	NULL
19999	833	ophidselse	ophidselse	sb.	NULL	Losing_it	NULL
4461	216	ophobe	ophobe	vb.	ophobe	Gathering_up	NULL
4479	227	ophobe	ophobe	vb.	ophobe	Gathering_up	NULL
5030	239	ophobe	ophobe	vb.	ophobe	Storing	NULL
4462	251	ophobe	ophobe	vb.	ophobe	Gathering_up	NULL
5031	251	ophobe	ophobe	vb.	ophobe	Storing	NULL
3700	239	ophobning	ophobning	sb.	NULL	Cause_change_of_position_on_a_scale	NULL
3471	226	ophobning af	ophobning	sb.	NULL	Abounding_with	NULL
5271	443	ophold	ophold	sb.	NULL	Activity_pause	NULL
11236	564	ophold	ophold	sb.	NULL	Temporary_stay	NULL
11237	564	ophold	ophold	sb.	NULL	Temporary_stay	NULL
11241	580	ophold	ophold	sb.	NULL	Temporary_stay	NULL
